t_sec,cte_m,hdg_err_rad,hdg_term_rad,cte_term_rad,fb_sum_rad,steer_raw_rad,steer_cmd_rad,speed_mps,path_idx,kappa_1pm,ff_rad,before_sat_rad,lat_active_m,path_x,path_y,csv_lat_m,veh_x,veh_y,veh_yaw_rad,accel_x_mps2,accel_u,accel_add_rad
167.983,-0.197716,0.069526,0.038978,-0.037917,0.001061,0.039748,0.036104,2.48599,7.0,0.090204,0.038686,0.039748,0.396304,8.86372,-9.596573,0.21695,8.777411,-9.209782,-0.830313,-0.902878,0.0,0.0
168.012,-0.197716,0.069526,0.038978,-0.038078,0.0009,0.039586,0.037671,2.474921,7.0,0.090204,0.038686,0.039586,0.396304,8.86372,-9.596573,0.21695,8.777411,-9.209782,-0.830313,-0.632015,0.0,0.0
168.042,-0.202531,0.056736,0.031201,-0.039367,-0.008166,0.032715,0.035441,2.451013,6.0,0.095326,0.040881,0.032715,0.396861,8.956535,-9.684219,0.217888,8.867654,-9.297439,-0.810304,-0.98798,0.0,0.0
168.073,-0.204656,0.072432,0.03949,-0.039961,-0.000471,0.04283,0.038766,2.439307,7.0,0.100971,0.043301,0.04283,0.400698,8.998978,-9.723738,0.22396,8.912327,-9.332521,-0.818325,-0.691586,0.0,0.0
168.102,-0.202996,0.070902,0.038918,-0.040022,-0.001104,0.04342,0.04086,2.414672,6.0,0.103828,0.044525,0.04342,0.399498,9.059252,-9.77923,0.222472,8.96955,-9.389933,-0.812801,-0.956221,0.0,0.0
168.132,-0.198985,0.080821,0.045083,-0.039417,0.005665,0.05261,0.046148,2.40278,7.0,0.109477,0.046945,0.05261,0.398871,9.110627,-9.825973,0.220665,9.017353,-9.438162,-0.814347,-0.669355,0.0,0.0
168.162,-0.195025,0.078961,0.04474,-0.039028,0.005712,0.05392,0.049645,2.377244,7.0,0.112425,0.048208,0.05392,0.396343,9.156513,-9.867227,0.216283,9.058475,-9.4832,-0.808151,-0.963009,0.0,0.0
168.192,-0.192425,0.080792,0.046245,-0.038701,0.007543,0.057031,0.052969,2.364782,7.0,0.115412,0.049488,0.057031,0.395192,9.193845,-9.900476,0.214149,9.0928,-9.51842,-0.805503,-0.674106,0.0,0.0
168.224,-0.190403,0.08377,0.048325,-0.03872,0.009606,0.06038,0.056304,2.337518,7.0,0.118414,0.050774,0.06038,0.394548,9.237087,-9.938607,0.213194,9.133656,-9.557858,-0.803873,-1.002109,0.0,0.0
168.253,-0.193051,0.083059,0.047426,-0.039473,0.007953,0.060051,0.05799,2.324079,7.0,0.121506,0.052098,0.060051,0.395903,9.278389,-9.974651,0.215623,9.174735,-9.592558,-0.798453,-0.701477,0.0,0.0
168.283,-0.189299,0.080586,0.046686,-0.038867,0.00782,0.061255,0.059459,2.314,7.0,0.124628,0.053435,0.061255,0.393436,9.319544,-10.01019,0.211061,9.211009,-9.632021,-0.791127,-0.491034,0.0,0.0
168.313,-0.191898,0.092757,0.053201,-0.039676,0.013525,0.069695,0.064065,2.297049,7.0,0.131013,0.05617,0.069695,0.396807,9.371508,-10.054534,0.21634,9.263666,-9.672663,-0.793163,-0.299183,0.0,0.0
168.343,-0.189266,0.091183,0.052832,-0.039427,0.013405,0.070969,0.067172,2.278951,7.0,0.134269,0.057564,0.070969,0.39509,9.409744,-10.086746,0.213019,9.297836,-9.707836,-0.786318,-0.744795,0.0,0.0
168.373,-0.179507,0.090986,0.054691,-0.037544,0.017147,0.0779,0.072,2.269464,7.0,0.141719,0.060753,0.0779,0.389727,9.486315,-10.150219,0.202826,9.364042,-9.780169,-0.775147,-0.521357,0.0,0.0
168.403,-0.181557,0.092309,0.055066,-0.038418,0.016648,0.078895,0.075103,2.241741,7.0,0.14521,0.062247,0.078895,0.391035,9.53584,-10.19049,0.205644,9.413054,-9.819232,-0.770779,-0.581757,0.0,0.0
168.432,-0.17343,0.088451,0.054362,-0.036839,0.017523,0.081258,0.077872,2.232829,7.0,0.148685,0.063735,0.081258,0.386121,9.580573,-10.226371,0.196351,9.449663,-9.863119,-0.761042,-0.40723,0.0,0.0
168.462,-0.177917,0.085119,0.051466,-0.038129,0.013337,0.078597,0.078198,2.211971,7.0,0.152249,0.06526,0.078597,0.387992,9.619767,-10.257406,0.199576,9.488708,-9.89222,-0.751725,-0.773487,0.0,0.0
168.492,-0.187195,0.084448,0.049319,-0.040299,0.00902,0.075659,0.077055,2.201339,6.0,0.155471,0.066639,0.075659,0.392891,9.669791,-10.296455,0.208894,9.541905,-9.92496,-0.744568,-0.541441,0.0,0.0
168.523,-0.186421,0.084706,0.049615,-0.040528,0.009087,0.077234,0.077136,2.178658,7.0,0.158996,0.068147,0.077234,0.392508,9.697078,-10.317461,0.207388,9.566397,-9.947347,-0.738405,-0.845461,0.0,0.0
168.554,-0.183471,0.08425,0.0499,-0.040079,0.009821,0.081151,0.078943,2.167628,7.0,0.166438,0.07133,0.081151,0.390834,9.760334,-10.365489,0.203059,9.622926,-9.999606,-0.724777,-0.591823,0.0,0.0
168.585,-0.183868,0.080446,0.047576,-0.040312,0.007265,0.0802,0.079508,2.159356,7.0,0.170192,0.072936,0.0802,0.390461,9.807844,-10.400812,0.202418,9.667348,-10.036504,-0.714133,-0.414276,0.0,0.0
168.615,-0.18587,0.082411,0.048372,-0.04118,0.007192,0.081962,0.080612,2.135517,7.0,0.174482,0.07477,0.081962,0.391849,9.849689,-10.431452,0.20496,9.708236,-10.066025,-0.709081,-0.410503,0.0,0.0
168.645,-0.191601,0.080419,0.046178,-0.042943,0.003235,0.079916,0.080299,2.109508,6.0,0.178951,0.076681,0.079916,0.394677,9.918382,-10.480772,0.211421,9.77722,-10.112203,-0.699931,-1.149164,0.0,0.0
168.674,-0.189444,0.078796,0.045624,-0.042723,0.002901,0.081277,0.080739,2.095749,6.0,0.182917,0.078376,0.081277,0.393231,9.95632,-10.507438,0.208419,9.810878,-10.142093,-0.690973,-0.804415,0.0,0.0
168.705,-0.190012,0.084992,0.049104,-0.043318,0.005786,0.085839,0.083034,2.071854,6.0,0.186841,0.080053,0.085839,0.394525,9.998951,-10.536957,0.210939,9.85239,-10.170665,-0.689663,-0.776009,0.0,0.0
168.734,-0.192315,0.090195,0.051649,-0.044047,0.007602,0.091057,0.086645,2.061672,7.0,0.194802,0.083455,0.091057,0.396633,10.070106,-10.58507,0.213925,9.920218,-10.217849,-0.679308,-0.543206,0.0,0.0
168.762,-0.187344,0.091045,0.053141,-0.043342,0.009799,0.094966,0.090389,2.039855,7.0,0.198808,0.085167,0.094966,0.394005,10.105734,-10.608648,0.208667,9.950346,-10.246579,-0.672121,-0.904003,0.0,0.0
168.793,-0.190194,0.098092,0.056633,-0.044218,0.012415,0.099272,0.094386,2.029219,7.0,0.202766,0.086857,0.099272,0.396696,10.14068,-10.631442,0.213173,9.985289,-10.266448,-0.670903,-0.632802,0.0,0.0
168.822,-0.18548,0.084562,0.049707,-0.043592,0.006115,0.092972,0.09375,2.006096,6.0,0.202766,0.086857,0.092972,0.391973,10.168261,-10.64923,0.205706,10.007563,-10.291713,-0.657373,-0.894764,0.0,0.0
168.852,-0.186546,0.089346,0.052308,-0.044078,0.00823,0.09879,0.096018,1.994737,7.0,0.211437,0.09056,0.09879,0.3933,10.244937,-10.697321,0.207349,10.079445,-10.340533,-0.644462,-0.626335,0.0,0.0
168.883,-0.185451,0.101941,0.059929,-0.044286,0.015643,0.107922,0.101375,1.97241,7.0,0.215465,0.092279,0.107922,0.394649,10.273112,-10.714564,0.209247,10.106396,-10.356858,-0.648226,-0.791991,0.0,0.0
168.912,-0.183691,0.098282,0.058163,-0.044084,0.014079,0.108053,0.10438,1.962055,6.0,0.219436,0.093974,0.108053,0.393114,10.338435,-10.753771,0.207591,10.166882,-10.400064,-0.635555,-0.554394,0.0,0.0
168.943,-0.182037,0.11325,0.067438,-0.044094,0.023343,0.120724,0.111735,1.942846,7.0,0.227419,0.09738,0.120724,0.39448,10.386283,-10.781656,0.207829,10.210235,-10.428637,-0.631885,-0.640279,0.0,0.0
168.972,-0.181064,0.110613,0.066106,-0.044042,0.022064,0.119445,0.115204,1.934264,7.0,0.227419,0.09738,0.119445,0.393542,10.407584,-10.793814,0.207519,10.230541,-10.442343,-0.629248,-0.448195,0.0,0.0
169.002,-0.181071,0.100144,0.059848,-0.044651,0.015197,0.114254,0.114777,1.906296,7.0,0.231349,0.099057,0.114254,0.391963,10.46028,-10.823459,0.204543,10.277869,-10.476528,-0.609138,-0.577336,0.0,0.0
169.034,-0.182445,0.104826,0.062326,-0.045189,0.017137,0.117885,0.116175,1.897307,7.0,0.235315,0.100748,0.117885,0.393428,10.4993,-10.844857,0.206885,10.315011,-10.497261,-0.603967,-0.404135,0.0,0.0
169.064,-0.180798,0.113806,0.068082,-0.044932,0.02315,0.127896,0.12145,1.890565,7.0,0.244692,0.104746,0.127896,0.393876,10.560594,-10.877634,0.205562,10.370038,-10.53292,-0.592257,-0.282895,0.0,0.0
169.094,-0.180449,0.104739,0.062739,-0.045313,0.017426,0.122172,0.121774,1.869785,7.0,0.244692,0.104746,0.122172,0.392317,10.584868,-10.890223,0.204078,10.392493,-10.54831,-0.58319,-0.349921,0.0,0.0
169.122,-0.177497,0.112405,0.068068,-0.044976,0.023093,0.129368,0.125192,1.851933,7.0,0.248282,0.106276,0.129368,0.391849,10.638853,-10.917718,0.204032,10.442792,-10.578446,-0.579901,-0.685105,0.0,0.0
169.154,-0.174664,0.122596,0.075011,-0.044447,0.030564,0.138631,0.131239,1.843553,7.0,0.252486,0.108067,0.138631,0.391797,10.676019,-10.936092,0.203774,10.476915,-10.598656,-0.579388,-0.479573,0.0,0.0
169.183,-0.201699,0.122477,0.06758,-0.051822,0.015758,0.127627,0.129614,1.82432,7.0,0.261412,0.111869,0.127627,0.407242,10.756308,-10.974425,0.22953,10.561233,-10.616944,-0.557374,-0.988014,0.0,0.0
169.213,-0.200705,0.11746,0.065071,-0.051826,0.013246,0.125114,0.127589,1.814608,6.0,0.261412,0.111869,0.125114,0.40584,10.779038,-10.984984,0.228716,10.582673,-10.629813,-0.552357,-0.69161,0.0,0.0
169.242,-0.202362,0.129494,0.071261,-0.052844,0.018417,0.13525,0.131036,1.792916,7.0,0.273073,0.116833,0.13525,0.408775,10.836328,-11.010744,0.231185,10.634641,-10.655189,-0.541685,-0.987304,0.0,0.0
169.274,-0.198877,0.123857,0.069118,-0.052231,0.016888,0.133721,0.132244,1.78211,7.0,0.273073,0.116833,0.133721,0.405793,10.857982,-11.020212,0.227668,10.653944,-10.669447,-0.536048,-0.691113,0.0,0.0
169.306,-0.194774,0.143833,0.081577,-0.051722,0.029856,0.151149,0.140751,1.761219,7.0,0.283559,0.121294,0.151149,0.406525,10.937612,-11.053888,0.228577,10.727008,-10.706168,-0.532195,-0.780056,0.0,0.0
169.333,-0.194552,0.141879,0.080539,-0.051927,0.028612,0.151986,0.145807,1.751629,7.0,0.288453,0.123374,0.151986,0.406088,10.971704,-11.067748,0.226153,10.756246,-10.723531,-0.517384,-0.546039,0.0,0.0
169.363,-0.193859,0.147763,0.084107,-0.052325,0.031782,0.157812,0.151209,1.730751,7.0,0.294699,0.12603,0.157812,0.406593,11.019025,-11.086308,0.227261,10.800064,-10.743709,-0.511014,-0.852483,0.0,0.0
169.394,-0.191517,0.143922,0.08267,-0.051982,0.030688,0.156717,0.153688,1.720488,7.0,0.294699,0.12603,0.156717,0.404609,11.046316,-11.096682,0.226075,10.825905,-10.757378,-0.507174,-0.596738,0.0,0.0
169.423,-0.18193,0.146361,0.087189,-0.050043,0.037146,0.166059,0.159255,1.696217,7.0,0.301486,0.128913,0.166059,0.399387,11.099046,-11.11616,0.217702,10.871537,-10.787908,-0.497227,-1.016911,0.0,0.0
169.452,-0.179541,0.15596,0.093735,-0.049727,0.044009,0.176949,0.167217,1.683788,7.0,0.310968,0.13294,0.176949,0.399426,11.139554,-11.130508,0.217739,10.908621,-10.804608,-0.494216,-0.711838,0.0,0.0
169.483,-0.173575,0.147865,0.09083,-0.048326,0.042504,0.178543,0.172314,1.674466,7.0,0.31827,0.136039,0.178543,0.394849,11.192862,-11.14869,0.209521,10.954638,-10.833801,-0.473311,-0.498286,0.0,0.0
169.513,-0.171706,0.159053,0.098363,-0.048295,0.050068,0.1894,0.180002,1.656313,7.0,0.326031,0.139331,0.1894,0.395388,11.241458,-11.164498,0.211301,11.000252,-10.851207,-0.471519,-0.341965,0.0,0.0
169.545,-0.168493,0.164138,0.10268,-0.047921,0.054758,0.197592,0.187918,1.636666,7.0,0.334292,0.142834,0.197592,0.394286,11.278067,-11.175887,0.208566,11.032538,-10.867379,-0.463383,-0.826166,0.0,0.0
169.574,-0.1683,0.169903,0.106359,-0.04815,0.058209,0.20439,0.19533,1.626308,7.0,0.342192,0.146181,0.20439,0.394977,11.316994,-11.187558,0.208846,11.067775,-10.881133,-0.454585,-0.578316,0.0,0.0
169.603,-0.16169,0.165854,0.106261,-0.046468,0.059793,0.21141,0.202566,1.618538,7.0,0.355031,0.151617,0.21141,0.39072,11.374754,-11.203987,0.201524,11.118908,-10.908683,-0.436443,-0.404821,0.0,0.0
169.635,-0.162882,0.171762,0.109591,-0.047505,0.062086,0.218449,0.209714,1.59307,7.0,0.366252,0.156364,0.218449,0.392179,11.406123,-11.212473,0.202802,11.147273,-10.917853,-0.428346,-0.478598,0.0,0.0
169.662,-0.159105,0.175855,0.113678,-0.046977,0.066702,0.228776,0.218291,1.572199,7.0,0.379765,0.162074,0.228776,0.390622,11.452715,-11.224507,0.199963,11.189326,-10.936043,-0.418164,-0.768475,0.0,0.0
169.696,-0.156103,0.169836,0.110921,-0.046352,0.064569,0.226643,0.22205,1.562685,7.0,0.379765,0.162074,0.226643,0.388178,11.477605,-11.230659,0.197451,11.212694,-10.946926,-0.412145,-0.537933,0.0,0.0
169.722,-0.153335,0.183866,0.121215,-0.046095,0.07512,0.245628,0.23266,1.542072,7.0,0.399749,0.170508,0.245628,0.388477,11.51662,-11.23987,0.198109,11.248789,-10.958478,-0.411565,-1.05153,0.0,0.0
169.755,-0.148081,0.186254,0.124963,-0.04479,0.080174,0.270322,0.249608,1.531963,7.0,0.446424,0.190148,0.270322,0.38591,11.587822,-11.255554,0.190387,11.310903,-10.986775,-0.383838,-0.736071,0.0,0.0
169.785,-0.150422,0.179032,0.119187,-0.045706,0.07348,0.263628,0.255917,1.524382,7.0,0.446424,0.190148,0.263628,0.386272,11.619387,-11.261874,0.193607,11.342044,-10.993012,-0.376616,-0.51525,0.0,0.0
169.814,-0.147744,0.177185,0.119012,-0.045458,0.073553,0.273937,0.264026,1.503932,7.0,0.47083,0.200384,0.273937,0.384598,11.658558,-11.269295,0.188399,11.375894,-11.008495,-0.357406,-0.429493,0.0,0.0
169.842,-0.149197,0.18739,0.125261,-0.04661,0.078652,0.291098,0.276209,1.479339,7.0,0.49967,0.212447,0.291098,0.386658,11.689289,-11.274811,0.190811,11.403811,-11.014031,-0.351384,-1.27089,0.0,0.0
169.875,-0.143594,0.174196,0.11861,-0.045243,0.073367,0.285814,0.280531,1.465824,7.0,0.49967,0.212447,0.285814,0.382027,11.718009,-11.279564,0.183995,11.430144,-11.028409,-0.33819,-0.889623,0.0,0.0
169.902,-0.14533,0.180555,0.122244,-0.046084,0.07616,0.320035,0.298308,1.455688,7.0,0.575237,0.243875,0.320035,0.383725,11.79229,-11.290704,0.184296,11.49703,-11.045618,-0.311023,-0.622736,0.0,0.0
169.935,-0.14533,0.180555,0.122244,-0.046678,0.075566,0.319441,0.307818,1.435607,7.0,0.575237,0.243875,0.319441,0.383725,11.79229,-11.290704,0.184296,11.49703,-11.045618,-0.311023,-0.433164,0.0,0.0
169.964,-0.13794,0.185891,0.128909,-0.045237,0.083673,0.338517,0.321632,1.4036,7.0,0.601772,0.254845,0.338517,0.380465,11.857809,-11.298852,0.180035,11.557973,-11.064647,-0.2988,-0.605133,0.0,0.0
169.995,-0.139135,0.192381,0.132899,-0.045938,0.086961,0.356599,0.337367,1.393312,7.0,0.637699,0.269638,0.356599,0.381859,11.883928,-11.301783,0.180051,11.580603,-11.069813,-0.287139,-0.423593,0.0,0.0
170.022,-0.163778,0.177692,0.113021,-0.054675,0.058346,0.338593,0.337919,1.376264,7.0,0.663568,0.280247,0.338593,0.393484,11.970607,-11.309218,0.20293,11.663136,-11.063675,-0.251785,-0.511871,0.0,0.0
170.055,-0.167248,0.186352,0.117092,-0.056092,0.061,0.353754,0.345045,1.369264,7.0,0.694184,0.292754,0.353754,0.39664,12.004791,-11.311317,0.206847,11.693569,-11.065422,-0.241433,-0.35831,0.0,0.0
170.084,-0.162587,0.189257,0.120877,-0.055353,0.065525,0.368323,0.35552,1.347152,7.0,0.718871,0.302798,0.368323,0.394363,12.053497,-11.313576,0.202505,11.73757,-11.077541,-0.224766,-1.295643,0.0,0.0
170.113,-0.16515,0.189258,0.119801,-0.056711,0.06309,0.372583,0.363198,1.334504,7.0,0.735374,0.309493,0.372583,0.395829,12.097009,-11.314811,0.203613,11.776409,-11.082656,-0.204528,-0.90695,0.0,0.0
170.143,-0.166381,0.176998,0.111555,-0.058004,0.053551,0.363044,0.363129,1.312614,7.0,0.735374,0.309493,0.363044,0.394864,12.125723,-11.31525,0.20458,11.804344,-11.08583,-0.192268,-0.786624,0.0,0.0
170.173,-0.171091,0.184499,0.114352,-0.060031,0.054321,0.372172,0.367198,1.30331,7.0,0.756037,0.317851,0.372172,0.398607,12.158819,-11.315177,0.208763,11.833035,-11.085498,-0.178495,-0.550637,0.0,0.0
170.205,-0.160876,0.201864,0.129697,-0.057389,0.072308,0.39504,0.379727,1.280082,7.0,0.768135,0.322732,0.39504,0.395056,12.193714,-11.314665,0.20046,11.863532,-11.097756,-0.170861,-0.988275,0.0,0.0
170.233,-0.173762,0.185665,0.113973,-0.062518,0.051455,0.374187,0.377234,1.267894,7.0,0.768135,0.322732,0.374187,0.400329,12.221537,-11.313802,0.211866,11.89009,-11.089288,-0.154661,-0.691793,0.0,0.0
170.262,-0.171464,0.18801,0.116373,-0.062826,0.053546,0.379223,0.378129,1.242789,7.0,0.775445,0.325677,0.379223,0.399313,12.262318,-11.311811,0.208146,11.925905,-11.096689,-0.13347,-0.935157,0.0,0.0
170.294,-0.177056,0.20286,0.123043,-0.065443,0.0576,0.3835,0.380546,1.230815,7.0,0.775998,0.3259,0.3835,0.404712,12.292321,-11.309892,0.214082,11.950595,-11.093061,-0.122565,-0.65461,0.0,0.0
170.325,-0.17702,0.182294,0.110583,-0.06639,0.044194,0.370093,0.375842,1.211228,7.0,0.775998,0.3259,0.370093,0.401767,12.319055,-11.307741,0.211389,11.976571,-11.09769,-0.102,-0.597086,0.0,0.0
170.353,-0.183416,0.196324,0.116304,-0.069193,0.047111,0.371863,0.374052,1.203273,7.0,0.773148,0.324752,0.371863,0.407621,12.353426,-11.304268,0.216785,12.004124,-11.094166,-0.084442,-0.41796,0.0,0.0
170.383,-0.18433,0.210588,0.124326,-0.069851,0.054475,0.37354,0.373821,1.197306,8.0,0.759044,0.319065,0.37354,0.410254,12.390532,-11.299746,0.215813,12.033999,-11.096787,-0.062597,-0.292572,0.0,0.0
170.417,-0.18433,0.210588,0.124326,-0.07187,0.052456,0.371521,0.372786,1.160172,8.0,0.759044,0.319065,0.371521,0.410254,12.390532,-11.299746,0.215813,12.033999,-11.096787,-0.062597,-0.60601,0.0,0.0
170.442,-0.178228,0.207488,0.12531,-0.070467,0.054843,0.36824,0.37074,1.14253,7.0,0.745017,0.313397,0.36824,0.406076,12.459915,-11.28838,0.210243,12.097828,-11.104556,-0.025843,-0.239734,0.0,0.0
170.477,-0.173776,0.216623,0.13297,-0.069021,0.063949,0.368414,0.369694,1.136859,7.0,0.722977,0.304466,0.368414,0.404659,12.523807,-11.274886,0.208873,12.15593,-11.106318,0.003118,-0.167814,0.0,0.0
170.502,-0.173776,0.216623,0.13297,-0.069959,0.063011,0.367476,0.368696,1.119953,7.0,0.722977,0.304466,0.367476,0.404659,12.523807,-11.274886,0.208873,12.15593,-11.106318,0.003118,-0.666724,0.0,0.0
170.532,-0.173776,0.216623,0.13297,-0.07123,0.06174,0.366206,0.367575,1.097762,7.0,0.722977,0.304466,0.366206,0.404659,12.523807,-11.274886,0.208873,12.15593,-11.106318,0.003118,-0.326695,0.0,0.0
170.562,-0.168795,0.288149,0.180064,-0.070312,0.109753,0.389869,0.377607,1.078354,7.0,0.663248,0.280116,0.389869,0.411157,12.610754,-11.250189,0.217872,12.229851,-11.095388,0.01854,-0.643811,0.0,0.0
170.593,-0.168795,0.288149,0.180064,-0.070854,0.10921,0.389326,0.382881,1.069147,7.0,0.663248,0.280116,0.389326,0.411157,12.610754,-11.250189,0.217872,12.229851,-11.095388,0.01854,-0.450668,0.0,0.0
170.622,-0.168795,0.288149,0.180064,-0.071998,0.108066,0.388182,0.385267,1.05019,7.0,0.663248,0.280116,0.388182,0.411157,12.610754,-11.250189,0.217872,12.229851,-11.095388,0.01854,-0.714176,0.0,0.0
170.652,-0.157807,0.327807,0.212851,-0.067849,0.145002,0.39785,0.390929,1.041152,7.0,0.596936,0.252848,0.39785,0.409068,12.706811,-11.213341,0.215942,12.316426,-11.091124,0.070479,-0.499923,0.0,0.0
170.682,-0.159102,0.33182,0.214502,-0.068804,0.145698,0.382944,0.387336,1.034373,8.0,0.559244,0.237246,0.382944,0.410391,12.741121,-11.197494,0.212001,12.344539,-11.091932,0.115136,-0.349946,0.0,0.0
170.712,-0.159102,0.33182,0.214502,-0.070544,0.143958,0.381205,0.384577,1.005813,8.0,0.559244,0.237246,0.381205,0.410391,12.741121,-11.197494,0.212001,12.344539,-11.091932,0.115136,-0.480385,0.0,0.0
170.742,-0.158722,0.331284,0.214435,-0.071651,0.142784,0.367228,0.37677,0.985713,8.0,0.528442,0.224445,0.367228,0.41008,12.790258,-11.172434,0.213126,12.389742,-11.084383,0.158312,-0.527265,0.0,0.0
170.775,-0.158722,0.331284,0.214435,-0.072184,0.142251,0.366695,0.372236,0.977522,8.0,0.528442,0.224445,0.366695,0.41008,12.790258,-11.172434,0.213126,12.389742,-11.084383,0.158312,-0.369085,0.0,0.0
170.802,-0.150745,0.342195,0.227564,-0.069609,0.157954,0.368333,0.37048,0.961045,7.0,0.494719,0.210379,0.368333,0.406213,12.841495,-11.143039,0.211776,12.440779,-11.076436,0.192421,-0.286528,0.0,0.0
170.834,-0.150745,0.342195,0.227564,-0.069951,0.157613,0.367991,0.36936,0.955748,7.0,0.494719,0.210379,0.367991,0.406213,12.841495,-11.143039,0.211776,12.440779,-11.076436,0.192421,-0.20057,0.0,0.0
170.862,-0.156987,0.350025,0.227915,-0.073579,0.154337,0.352789,0.361903,0.94487,7.0,0.466219,0.198452,0.352789,0.411188,12.886566,-11.114253,0.222914,12.479498,-11.056192,0.225134,-0.428921,0.0,0.0
170.894,-0.153643,0.364332,0.239939,-0.072367,0.167571,0.357166,0.359772,0.939691,8.0,0.445107,0.189595,0.357166,0.410657,12.914105,-11.095256,0.222701,12.506023,-11.049343,0.245086,-0.300245,0.0,0.0
170.922,-0.155881,0.398699,0.260589,-0.073848,0.186741,0.365232,0.362229,0.933492,8.0,0.418697,0.178491,0.365232,0.4161,12.950993,-11.068384,0.236326,12.537096,-11.025622,0.249545,-0.103714,0.0,0.0
170.954,-0.153613,0.4109,0.270634,-0.072897,0.197737,0.366894,0.364328,0.931757,8.0,0.396545,0.169157,0.366894,0.415925,12.97445,-11.050473,0.23402,12.559626,-11.020223,0.27262,-0.0726,0.0,0.0
170.982,-0.153613,0.4109,0.270634,-0.073017,0.197617,0.366774,0.365428,0.930025,8.0,0.396545,0.169157,0.366774,0.415925,12.97445,-11.050473,0.23402,12.559626,-11.020223,0.27262,0.004721,0.0,0.0
171.014,-0.142432,0.382152,0.261195,-0.06774,0.193455,0.362612,0.364161,0.929702,7.0,0.396545,0.169157,0.362612,0.405269,13.005679,-11.025036,0.226262,12.600602,-11.012554,0.301369,0.003305,0.0,0.0
171.042,-0.137546,0.389831,0.270676,-0.065443,0.205233,0.368077,0.365923,0.929387,7.0,0.381588,0.162844,0.368077,0.402888,13.030638,-11.003694,0.222982,12.627751,-11.004561,0.323436,0.010396,0.0,0.0
171.075,-0.135946,0.399397,0.278738,-0.064687,0.214051,0.372713,0.368979,0.929333,8.0,0.371689,0.158662,0.372713,0.40283,13.052974,-10.984157,0.222959,12.650259,-10.993798,0.340094,0.007277,0.0,0.0
171.106,-0.135946,0.399397,0.278738,-0.06469,0.214048,0.37271,0.370658,0.929292,8.0,0.371689,0.158662,0.37271,0.40283,13.052974,-10.984157,0.222959,12.650259,-10.993798,0.340094,0.005094,0.0,0.0
171.134,-0.120629,0.397784,0.291153,-0.057332,0.233821,0.386343,0.377716,0.930861,8.0,0.357171,0.152523,0.386343,0.3928,13.089455,-10.950656,0.210069,12.698034,-10.983545,0.370873,0.041959,0.0,0.0
171.162,-0.125032,0.383682,0.277076,-0.059401,0.217675,0.370197,0.374333,0.931198,7.0,0.357171,0.152523,0.370197,0.394238,13.110787,-10.930026,0.216903,12.718022,-10.964074,0.384975,-0.024692,0.0,0.0
171.195,-0.125032,0.383682,0.277076,-0.059408,0.217668,0.37019,0.372469,0.931073,7.0,0.357171,0.152523,0.37019,0.394238,13.110787,-10.930026,0.216903,12.718022,-10.964074,0.384975,-0.017285,0.0,0.0
171.224,-0.115127,0.373908,0.278248,-0.054717,0.223532,0.372472,0.37247,0.930979,7.0,0.348708,0.148941,0.372472,0.387179,13.151694,-10.889014,0.208553,12.768217,-10.942433,0.418877,-0.012099,0.0,0.0
171.255,-0.115127,0.373908,0.278248,-0.054358,0.22389,0.372831,0.372632,0.937919,7.0,0.348708,0.148941,0.372831,0.387179,13.151694,-10.889014,0.208553,12.768217,-10.942433,0.418877,0.11304,0.0,0.0
171.284,-0.1046,0.375176,0.287968,-0.049142,0.238826,0.384216,0.377845,0.943404,7.0,0.340326,0.145391,0.384216,0.380971,13.202221,-10.835179,0.19918,12.828874,-10.911013,0.458722,0.196876,0.0,0.0
171.315,-0.1046,0.375176,0.287968,-0.04903,0.238938,0.384329,0.380763,0.945845,7.0,0.340326,0.145391,0.384329,0.380971,13.202221,-10.835179,0.19918,12.828874,-10.911013,0.458722,0.137813,0.0,0.0
171.345,-0.0933,0.354724,0.281177,-0.043532,0.237646,0.382396,0.381498,0.950958,7.0,0.338814,0.14475,0.382396,0.372818,13.237412,-10.795854,0.184375,12.87718,-10.891904,0.497459,0.222859,0.0,0.0
171.375,-0.0933,0.354724,0.281177,-0.043432,0.237745,0.382496,0.381947,0.953419,7.0,0.338814,0.14475,0.382496,0.372818,13.237412,-10.795854,0.184375,12.87718,-10.891904,0.497459,0.156001,0.0,0.0
171.404,-0.0916,0.34954,0.278389,-0.042015,0.236373,0.38086,0.381458,0.96944,7.0,0.337603,0.144237,0.38061,0.371477,13.26343,-10.765839,0.181229,12.907124,-10.870913,0.520566,0.305337,0.01585,0.000249
171.437,-0.0916,0.34954,0.278389,-0.041818,0.236571,0.380808,0.381165,0.974589,7.0,0.337603,0.144237,0.380808,0.371477,13.26343,-10.765839,0.181229,12.907124,-10.870913,0.520566,0.213736,0.0,0.0
171.462,-0.085299,0.327347,0.265297,-0.038605,0.226693,0.374662,0.378239,0.984233,7.0,0.336842,0.143914,0.370607,0.366439,13.30254,-10.718905,0.170987,12.956834,-10.840416,0.560241,0.42218,0.213251,0.004054
171.494,-0.085299,0.327347,0.265297,-0.038168,0.22713,0.371044,0.375001,0.99689,7.0,0.336842,0.143914,0.371044,0.366439,13.30254,-10.718905,0.170987,12.956834,-10.840416,0.560241,0.206868,0.0,0.0
