time_sec,ros_time_sec,mode,estop_active,manual_override,timeout_active,rc_ch1,rc_ch2,rc_ch5,rc_ch6,target_duty,limited_duty,final_duty,vesc_duty,target_steering,final_steering,speed_mps,speed_kph,accel_mps2,erpm,motor_rpm,wheel_rpm,battery_voltage,voltage_drop,input_current,motor_current,vesc_temp,motor_temp,fault_code,duty_limit_active,limit_reason
8.009134238000115,1783830945.3233414,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
8.059310423999705,1783830945.3735225,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
8.109197770999799,1783830945.4234064,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
8.159189407999747,1783830945.473398,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
8.209193910000067,1783830945.5234032,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
8.259169322999696,1783830945.5733771,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
8.309165055999983,1783830945.6233726,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
8.359168341999975,1783830945.6733758,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
8.409300845999951,1783830945.723512,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
8.459270371000002,1783830945.7734807,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
8.50921211900004,1783830945.823422,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
8.559198476999882,1783830945.8734078,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
8.609238306999941,1783830945.923449,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
8.659199895999791,1783830945.9734094,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
8.709184396999717,1783830946.0233934,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
8.759342310999727,1783830946.0735574,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
8.809389855000063,1783830946.1236074,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
8.859393685999748,1783830946.173611,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
8.90938782000012,1783830946.2236052,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
8.959390913999869,1783830946.273608,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
9.00937740099971,1783830946.3235943,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
9.059352751000006,1783830946.3735704,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
9.109360132999882,1783830946.4235768,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
9.159389179999835,1783830946.4736068,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
9.209327280999787,1783830946.5235415,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
9.259167652000087,1783830946.573376,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
9.30947216200002,1783830946.6236913,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
9.359287219999715,1783830946.6735032,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
9.409180071999799,1783830946.7233894,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
9.459446020000087,1783830946.7736633,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
9.509329495999737,1783830946.8235457,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
9.559331598999961,1783830946.8735473,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
9.609361062000062,1783830946.9235783,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
9.659466590999727,1783830946.9736865,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
9.709296433999953,1783830947.0235112,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
9.759345865999876,1783830947.0735607,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
9.80939168299983,1783830947.12361,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
9.859364120999999,1783830947.1735806,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
9.909373008999864,1783830947.2235892,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
9.959375592000015,1783830947.2735925,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
10.009389631999966,1783830947.3236141,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
10.059308374000011,1783830947.3735256,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
10.109252524000112,1783830947.4234676,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
10.15919568199979,1783830947.4734097,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
10.209233369999765,1783830947.5234463,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
10.259193072000016,1783830947.5734065,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
10.30936388400005,1783830947.6235805,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
10.359411555999941,1783830947.6736286,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
